candidate,protocol,phase,scene_token,sample_token,timestamp,batch_index,decoder_layer,query_index,query_source,action,previous_action,gap_age,base_positive_evidence,lost_strength,restoration_budget,actual_bonus,motion_gate,source_gate,reliability_gate,previous_source_vector,current_source_vector,previous_center,current_center,current_center_global,velocity_extrapolated_center,predicted_class,predicted_score,write_mask,memory_write,memory_slot,future_1_exists,future_3_exists,future_5_exists,gt_matched,gt_token,gt_class,class_correct,center_distance,velocity_error,tp,fp,first_correct_recovery_frame,false_recovery_duration,memory_pollution_duration,b0_already_matched_gt,improved_gt_match_vs_b0
b6_zero,camera_crash_10,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,708,propagated,defer,defer,2.0,0.4179113209247589,0.0,0.0,0.0,0.9826470017433167,0.0,0.7296864986419678,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.999916672706604, 0.0, 1.2106724298638654e-31]","[5.92547607421875, -39.577728271484375, -2.450315475463867]","[6.650367736816406, -40.42625427246094, -2.52455997467041]","[607.5756225585938, 1636.320556640625, 1.6615999937057495]","[5.941959381103516, -39.819698333740234, -2.450315475463867]",pedestrian,0.15899044275283813,False,True,49,False,False,False,False,,,False,2.283998713700593,,False,True,,0,0,False,False
b6_zero,camera_crash_10,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,732,propagated,defer,defer,1.0,0.35172465443611145,0.0,0.0,0.0,0.9208345413208008,0.0,0.7761549949645996,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.99997878074646, 1.4655851532374697e-10, 0.0]","[-13.34967041015625, -21.134002685546875, -2.078611373901367]","[-11.932144165039062, -22.58807945251465, -2.0829873085021973]","[633.1757202148438, 1639.1761474609375, 1.229457974433899]","[-13.349671363830566, -21.134002685546875, -2.078611373901367]",pedestrian,0.11020032316446304,False,True,93,False,False,False,False,,,False,2.079626247554309,,False,True,,0,0,False,False
b6_zero,camera_crash_10,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,744,propagated,defer,defer,1.0,0.3375532329082489,0.0,0.0,0.0,0.9860559105873108,0.0,0.7485935091972351,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999741315841675, 6.191440479597077e-05, 0.0]","[-32.4794921875, -48.07513427734375, -4.179754257202148]","[-31.723373413085938, -48.435340881347656, -4.205211162567139]","[625.9405517578125, 1670.9849853515625, 0.872477650642395]","[-32.4794921875, -48.07513427734375, -4.179754257202148]",pedestrian,0.09060671180486679,False,True,119,False,False,False,False,,,False,22.546230038115127,,False,True,,0,0,False,False
b6_zero,camera_crash_10,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,779,propagated,keep,recover,1.0,0.47308188676834106,0.9185924530029297,0.03784655034542084,0.0,0.9912773370742798,2.80057211057283e-05,0.6745173335075378,"[0.021728891879320145, 0.0, 0.36738163232803345, 0.0, 0.6108894348144531, 0.0]","[0.0, 0.0, 0.0, 0.9999756813049316, 3.2694402761990204e-05, 0.0]","[-18.0845947265625, -26.3668212890625, -2.526752471923828]","[-17.503856658935547, -26.671234130859375, -2.616877555847168]","[633.5908813476562, 1646.088134765625, 1.0007838010787964]","[-18.0845947265625, -26.3668212890625, -2.526752471923828]",pedestrian,0.1161067932844162,True,True,87,False,False,False,False,,,False,2.146877233671925,,False,True,,5,5,False,False
b6_zero,camera_crash_10,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,783,propagated,keep,recover,1.0,0.35586947202682495,0.36588144302368164,0.02846955694258213,0.0,0.9770482778549194,0.00021618310711346567,0.6849855780601501,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.9999428987503052, 0.000216170767089352, 0.0]","[-15.84613037109375, -21.257415771484375, -2.1673717498779297]","[-14.953666687011719, -21.850723266601562, -2.278975248336792]","[635.6685791015625, 1641.03466796875, 1.0217007398605347]","[-15.84613037109375, -21.257415771484375, -2.1673717498779297]",pedestrian,0.1037369817495346,True,True,104,False,False,False,False,,,False,2.9948299983540414,,False,True,,5,5,False,False
b6_zero,camera_crash_10,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,796,propagated,keep,recover,1.0,0.550968587398529,0.7677593231201172,0.04407748579978943,0.0,0.980168879032135,0.0002189882507082075,0.679263174533844,"[0.0, 0.0, 0.15154118835926056, 0.0, 0.8484587669372559, 0.0]","[0.0, 0.0, 0.0, 0.9999598264694214, 0.0002224448398919776, 0.0]","[-20.38836669921875, -28.280303955078125, -2.708372116088867]","[-19.676666259765625, -28.979455947875977, -2.7870237827301025]","[633.2051391601562, 1649.2391357421875, 0.9925507307052612]","[-20.38836669921875, -28.280303955078125, -2.708372116088867]",pedestrian,0.10433037579059601,True,True,103,False,False,False,False,,,False,4.794155165681932,,False,True,,5,5,False,False
b6_zero,camera_crash_10,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,818,propagated,defer,defer,1.0,0.41683846712112427,0.0,0.0,0.0,0.9735888242721558,0.0,0.7548237442970276,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999523162841797, 1.9559891659079664e-35, 0.0]","[-9.88055419921875, -45.540924072265625, -3.587430953979492]","[-8.841690063476562, -46.23759078979492, -3.297524929046631]","[613.0087280273438, 1651.9661865234375, 1.4034243822097778]","[-9.952534675598145, -46.09515380859375, -3.587430953979492]",pedestrian,0.13161468505859375,False,True,74,False,False,False,False,,,False,2.205219811130127,,False,True,,0,0,False,False
b6_zero,camera_crash_10,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,849,propagated,keep,recover,1.0,0.49346548318862915,0.625676155090332,0.039477236568927765,0.0,0.9710395932197571,0.00024266140826512128,0.6741551756858826,"[0.0, 0.0, 0.0032671752851456404, 0.0, 0.9967328310012817, 0.0]","[0.0, 0.0, 0.0, 0.9999568462371826, 0.00024265226966235787, 0.0]","[-19.94085693359375, -27.259490966796875, -2.6187572479248047]","[-18.76931381225586, -27.559186935424805, -2.702848434448242]","[633.716796875, 1647.6312255859375, 0.9817031621932983]","[-19.94085693359375, -27.259490966796875, -2.6187572479248047]",pedestrian,0.09324952960014343,True,True,114,False,False,False,False,,,False,3.468987496424806,,False,True,,5,5,False,False
b6_zero,camera_crash_10,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,852,propagated,keep,recover,1.0,0.44281870126724243,0.671076774597168,0.035425495356321335,0.0,0.9930290579795837,3.018584266101243e-06,0.7148858308792114,"[0.0, 0.0, 0.16864092648029327, 0.0, 0.8313590884208679, 0.0]","[0.0, 0.0, 0.0, 0.9999802112579346, 3.080001533817267e-06, 0.0]","[-18.65997314453125, -28.7957763671875, -2.662282943725586]","[-18.323261260986328, -29.276491165161133, -2.7351129055023193]","[632.1126098632812, 1648.3870849609375, 1.0478051900863647]","[-18.65997314453125, -28.7957763671875, -2.662282943725586]",pedestrian,0.07355833053588867,True,True,199,False,False,False,False,,,False,3.803462795604758,,False,True,,5,5,False,False
b6_zero,camera_crash_10,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,855,propagated,keep,recover,1.0,0.44891929626464844,0.686640739440918,0.03591354191303253,0.0,0.9800228476524353,1.0671295967767946e-05,0.7090529203414917,"[0.0, 0.0, 0.17122429609298706, 0.0, 0.8287757039070129, 0.0]","[0.0, 0.0, 0.0, 0.99997878074646, 1.0896426829276606e-05, 0.0]","[-19.7484130859375, -29.05120849609375, -2.684326171875]","[-18.772506713867188, -29.277585983276367, -2.757327079772949]","[632.3986206054688, 1648.73388671875, 1.0304722785949707]","[-19.7484130859375, -29.05120849609375, -2.684326171875]",pedestrian,0.07577759027481079,True,True,185,False,False,False,False,,,False,4.163760551966951,,False,True,,5,5,False,False
b6_zero,camera_crash_10,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,891,propagated,keep,recover,1.0,0.4928719699382782,0.6308469772338867,0.03942975774407387,0.0,0.95987868309021,0.0007219919934868813,0.6929169297218323,"[0.0, 0.0, 3.3938400179067685e-07, 0.0, 0.9999996423721313, 0.0]","[0.0, 0.0, 0.0, 0.9999362230300903, 0.0007219460676424205, 0.0]","[-21.92474365234375, -29.559173583984375, -2.7761707305908203]","[-20.494586944580078, -29.551937103271484, -2.821086883544922]","[633.2884521484375, 1650.234619140625, 1.001595139503479]","[-21.92474365234375, -29.559173583984375, -2.7761707305908203]",pedestrian,0.06926275789737701,True,True,215,False,False,False,False,,,False,5.782823640549191,,False,True,,5,5,False,False
b6_zero,camera_crash_10,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,892,propagated,defer,defer,1.0,0.23316563665866852,0.0,0.0,0.0,0.9319823980331421,0.0,0.7214362025260925,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999332427978516, 0.0023780043702572584, 0.0]","[-36.12841796875, -53.0660400390625, -4.380706787109375]","[-35.939697265625, -51.19895553588867, -4.359488487243652]","[626.5147705078125, 1675.9954833984375, 0.9291278123855591]","[-36.12841796875, -53.0660400390625, -4.380706787109375]",pedestrian,0.03229980915784836,False,False,-1,False,False,False,False,,,False,27.34467020232355,,False,True,,0,0,False,False
b6_zero,camera_crash_10,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,893,propagated,keep,recover,1.0,0.3946523070335388,0.5045666694641113,0.03157218545675278,0.0,0.9846510887145996,1.4576201010640943e-06,0.6800638437271118,"[0.0, 0.0, 0.03971315175294876, 0.0, 0.9602868556976318, 0.0]","[0.0, 0.0, 0.0, 0.9999806880950928, 1.458838028156606e-06, 0.0]","[-16.10150146484375, -24.0716552734375, -2.294290542602539]","[-15.306446075439453, -24.65445327758789, -2.3524818420410156]","[633.7410278320312, 1643.0999755859375, 1.1203179359436035]","[-16.163616180419922, -24.466655731201172, -2.294290542602539]",pedestrian,0.04803696647286415,True,False,-1,False,False,False,False,,,False,2.2431108062825555,,False,True,,0,0,False,False
b6_zero,camera_crash_10,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,897,propagated,defer,defer,1.0,0.3812140226364136,0.0,0.0,0.0,0.970443069934845,0.0,0.6927341818809509,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999799728393555, 1.8518303335213204e-08, 0.0]","[-19.68182373046875, -32.23968505859375, -2.985382080078125]","[-18.499168395996094, -32.554039001464844, -2.9340686798095703]","[629.7034301757812, 1650.6251220703125, 1.0477582216262817]","[-19.68182373046875, -32.23968505859375, -2.985382080078125]",pedestrian,0.04010622575879097,False,False,-1,False,False,False,False,,,False,6.484124078484762,,False,True,,0,0,False,False
b6_zero,camera_crash_10,recovery_1_5,325cef682f064c55a255f2625c533b75,61a7bd24f88a46c2963280d8b13ac675,1538984239.948316,53,5,736,propagated,defer,defer,4.0,0.36128073930740356,0.0,0.0,0.0,0.9884344339370728,0.0,0.6705384254455566,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999974966049194, 0.0, 0.0]","[4.25921630859375, -42.25421142578125, -4.109825134277344]","[5.003986358642578, -42.09407043457031, -4.146131992340088]","[732.9548950195312, 1815.027587890625, 0.3719724416732788]","[4.259215354919434, -42.25421142578125, -4.109825134277344]",car,0.0022088198456913233,False,False,-1,False,False,False,False,,,False,7.290262762191233,,False,True,,0,0,False,False
b6_zero,camera_crash_10,recovery_1_5,325cef682f064c55a255f2625c533b75,61a7bd24f88a46c2963280d8b13ac675,1538984239.948316,53,5,863,propagated,defer,defer,4.0,0.3399253785610199,0.0,0.0,0.0,0.9893154501914978,0.0,0.6706326007843018,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999973773956299, 0.0, 0.0]","[3.450439453125, -41.66949462890625, -4.024284362792969]","[3.638599395751953, -40.961212158203125, -4.030341148376465]","[732.8387451171875, 1813.25439453125, 0.42898547649383545]","[3.4504384994506836, -41.66949462890625, -4.024284362792969]",bicycle,0.0020373680163174868,False,False,-1,False,False,False,False,,,False,6.727729788229615,,False,True,,0,0,False,False
b6_zero,compound,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,669,propagated,defer,defer,2.0,0.5535051822662354,0.0,0.0,0.0,0.9707152843475342,0.0,0.75272536277771,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999504089355469, 5.156611128215438e-31, 0.0]","[-11.61163330078125, -45.040679931640625, -3.3801097869873047]","[-10.454551696777344, -45.57778549194336, -3.1965978145599365]","[614.5516357421875, 1652.7786865234375, 1.4817126989364624]","[-11.659660339355469, -45.56586837768555, -3.3801097869873047]",pedestrian,0.2979349195957184,False,True,14,False,False,False,False,,,False,2.4312984632248753,,False,True,,0,0,False,False
b6_zero,compound,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,682,propagated,defer,defer,2.0,0.4415425956249237,0.0,0.0,0.0,0.9736984968185425,0.0,0.7405331134796143,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999098777770996, 0.0, 1.5328644993267918e-31]","[5.92474365234375, -39.581787109375, -2.3830642700195312]","[6.717784881591797, -40.65967559814453, -2.46679949760437]","[607.355712890625, 1636.4151611328125, 1.7325431108474731]","[5.930764675140381, -39.819278717041016, -2.3830642700195312]",pedestrian,0.1973196268081665,False,True,35,False,False,False,False,,,False,2.0524285431658695,,False,True,,0,0,False,False
b6_zero,compound,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,706,propagated,defer,defer,5.0,0.5602072477340698,0.0,0.0,0.0,0.9757360816001892,0.0,0.7474740743637085,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999357461929321, 0.0, 1.8237358461265035e-22]","[9.7078857421875, -40.962066650390625, -2.8797378540039062]","[10.813041687011719, -41.02814483642578, -2.830570697784424]","[604.4361572265625, 1633.5224609375, 1.348035454750061]","[9.707884788513184, -40.962066650390625, -2.8797378540039062]",traffic_cone,0.17594406008720398,False,True,47,False,False,False,False,,,False,3.4186640015572385,,False,True,,0,0,False,False
b6_zero,compound,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,718,propagated,defer,defer,1.0,0.35226476192474365,0.0,0.0,0.0,0.9533740282058716,0.0,0.7673951983451843,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999781847000122, 1.3127549047808884e-10, 0.0]","[-13.02947998046875, -21.51824951171875, -2.086568832397461]","[-11.901657104492188, -22.57423973083496, -2.0692670345306396]","[633.1673583984375, 1639.1431884765625, 1.241998314857483]","[-13.02947998046875, -21.51824951171875, -2.086568832397461]",pedestrian,0.1148492693901062,False,True,88,False,False,False,False,,,False,2.095264096641793,,False,True,,0,0,False,False
b6_zero,compound,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,738,propagated,defer,defer,1.0,0.19735044240951538,0.0,0.0,0.0,0.9817712903022766,0.0,0.767384946346283,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999760389328003, 5.884735946892761e-05, 0.0]","[-32.47955322265625, -48.07525634765625, -4.177318572998047]","[-31.534772872924805, -48.196266174316406, -4.287725448608398]","[625.9998779296875, 1670.691162109375, 0.7737668752670288]","[-32.47967529296875, -48.07455825805664, -4.177318572998047]",pedestrian,0.020502446219325066,False,False,-1,False,False,False,False,,,False,22.309998106890603,,False,True,,0,0,False,False
b6_zero,compound,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,746,propagated,keep,recover,1.0,0.36339640617370605,0.36957836151123047,0.029071711003780365,0.0,0.9746139049530029,0.00016694047371856868,0.6967328786849976,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.9999488592147827, 0.00016693194629624486, 0.0]","[-15.84613037109375, -21.257293701171875, -2.169321060180664]","[-14.859729766845703, -21.807815551757812, -2.267465591430664]","[635.6417846679688, 1640.9345703125, 1.029615879058838]","[-15.84613037109375, -21.257293701171875, -2.169321060180664]",pedestrian,0.10709720849990845,True,True,102,False,False,False,False,,,False,3.0749821916633153,,False,True,,5,5,False,False
b6_zero,compound,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,764,propagated,keep,recover,1.0,0.45918065309524536,0.9139871597290039,0.0367344506084919,0.0,0.991466224193573,2.9354405342019163e-05,0.6758009195327759,"[0.021838374435901642, 0.0, 0.3689441382884979, 0.0, 0.6092175245285034, 0.0]","[0.0, 0.0, 0.0, 0.9999750852584839, 3.433301390032284e-05, 0.0]","[-18.08477783203125, -26.36767578125, -2.5121326446533203]","[-17.510456085205078, -26.667877197265625, -2.604614734649658]","[633.59814453125, 1646.0904541015625, 1.012892723083496]","[-18.08477783203125, -26.36767578125, -2.5121326446533203]",pedestrian,0.11054208874702454,True,True,97,False,False,False,False,,,False,2.1536875001241884,,False,True,,5,5,False,False
b6_zero,compound,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,769,propagated,keep,recover,1.0,0.5542972087860107,0.7727489471435547,0.04434377700090408,0.0,0.9842230081558228,0.00032276270212605596,0.6831759810447693,"[0.0, 0.0, 0.15031790733337402, 0.0, 0.849682092666626, 0.0]","[0.0, 0.0, 0.0, 0.999953031539917, 0.00032775921863503754, 0.0]","[-20.388427734375, -28.280609130859375, -2.7034988403320312]","[-19.758670806884766, -28.90851402282715, -2.7689428329467773]","[633.312744140625, 1649.2559814453125, 1.0072126388549805]","[-20.388427734375, -28.280609130859375, -2.7034988403320312]",pedestrian,0.10202589631080627,True,True,109,False,False,False,False,,,False,4.837280743919595,,False,True,,5,5,False,False
b6_zero,compound,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,780,propagated,defer,defer,1.0,0.44923266768455505,0.0,0.0,0.0,0.9756015539169312,0.0,0.7572256326675415,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.99994957447052, 2.7304535457412457e-35, 0.0]","[-9.88104248046875, -45.543792724609375, -3.5396728515625]","[-8.892688751220703, -46.20636749267578, -3.2365217208862305]","[613.0677490234375, 1651.9825439453125, 1.4629822969436646]","[-9.954627990722656, -46.082122802734375, -3.5396728515625]",pedestrian,0.15362638235092163,False,True,60,False,False,False,False,,,False,2.252956276943455,,False,True,,0,0,False,False
b6_zero,compound,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,786,propagated,keep,recover,1.0,0.37944790720939636,1.0518312454223633,0.03035583160817623,0.0,0.98072350025177,0.00019921589409932494,0.6843453049659729,"[0.1322985291481018, 0.0, 0.35502856969833374, 0.0, 0.5126729011535645, 0.0]","[0.0, 0.0, 0.0, 0.9999418258666992, 0.0002476996451150626, 0.0]","[-16.29351806640625, -22.27764892578125, -2.266733169555664]","[-15.310279846191406, -22.329755783081055, -2.328070640563965]","[635.527587890625, 1641.6168212890625, 1.0052310228347778]","[-16.29351806640625, -22.27764892578125, -2.266733169555664]",pedestrian,0.09404934197664261,True,True,125,False,False,False,False,,,False,2.831263202682816,,False,True,,5,5,False,False
b6_zero,compound,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,808,propagated,defer,defer,1.0,0.4163150191307068,0.0,0.0,0.0,0.8960710167884827,0.0,0.7496907711029053,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999426603317261, 0.0, 0.0]","[-4.7581787109375, -36.06219482421875, -3.3577804565429688]","[-3.2760086059570312, -38.935916900634766, -2.6871695518493652]","[615.0691528320312, 1642.999267578125, 1.5153580904006958]","[-4.950390815734863, -40.4304084777832, -3.3577804565429688]",bicycle,0.0007393125561065972,False,False,-1,False,False,False,True,cf11445013d14ce98d71c50b898e0744,car,False,1.0788906426434655,1.2851310112245686,False,True,,0,0,False,False
b6_zero,compound,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,814,propagated,keep,recover,1.0,0.3562121093273163,1.011399269104004,0.028496967628598213,0.0,0.9826745986938477,0.0001754249824443832,0.6884856820106506,"[0.09338286519050598, 0.0, 0.35785573720932007, 0.0, 0.5487613677978516, 0.0]","[0.0, 0.0, 0.0, 0.9999468326568604, 0.00021153500711079687, 0.0]","[-16.29351806640625, -22.27734375, -2.2716064453125]","[-15.394142150878906, -22.520841598510742, -2.3470489978790283]","[635.4339599609375, 1641.80419921875, 0.9986451864242554]","[-16.29351806640625, -22.27734375, -2.2716064453125]",pedestrian,0.07752887904644012,True,True,171,False,False,False,False,,,False,2.8493566321316677,,False,True,,5,5,False,False
b6_zero,compound,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,817,propagated,keep,recover,1.0,0.4562012553215027,0.6857662200927734,0.03649609908461571,0.0,0.9818415641784668,1.363950468658004e-05,0.705885112285614,"[0.0, 0.0, 0.17184020578861237, 0.0, 0.828159749507904, 0.0]","[0.0, 0.0, 0.0, 0.999977707862854, 1.392972353642108e-05, 0.0]","[-19.74859619140625, -29.0523681640625, -2.6648330688476562]","[-18.808265686035156, -29.214351654052734, -2.741036891937256]","[632.4706420898438, 1648.72021484375, 1.0433179140090942]","[-19.74859619140625, -29.0523681640625, -2.6648330688476562]",pedestrian,0.07660213112831116,True,True,177,False,False,False,False,,,False,4.156647981702118,,False,True,,5,5,False,False
b6_zero,compound,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,819,propagated,keep,recover,1.0,0.4855310618877411,0.6240687370300293,0.03884248435497284,0.0,0.9708703756332397,0.00025765085592865944,0.6771324276924133,"[0.0, 0.0, 0.0034961614292114973, 0.0, 0.9965038299560547, 0.0]","[0.0, 0.0, 0.0, 0.999955415725708, 0.00025764096062630415, 0.0]","[-19.94097900390625, -27.26031494140625, -2.605112075805664]","[-18.75933074951172, -27.535669326782227, -2.682573080062866]","[633.729248046875, 1647.6075439453125, 1.000423550605774]","[-19.94097900390625, -27.26031494140625, -2.605112075805664]",pedestrian,0.08901805430650711,True,True,136,False,False,False,False,,,False,3.454207076497495,,False,True,,5,5,False,False
b6_zero,compound,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,832,propagated,keep,recover,1.0,0.43220528960227966,0.667698860168457,0.0345764234662056,0.0,0.9926865100860596,2.660533027665224e-06,0.7141996026039124,"[0.0, 0.0, 0.16770051419734955, 0.0, 0.832299530506134, 0.0]","[0.0, 0.0, 0.0, 0.9999798536300659, 2.7139478788740234e-06, 0.0]","[-18.66021728515625, -28.79718017578125, -2.6388912200927734]","[-18.261341094970703, -29.246564865112305, -2.7161450386047363]","[632.0966796875, 1648.319580078125, 1.0642839670181274]","[-18.66021728515625, -28.79718017578125, -2.6388912200927734]",pedestrian,0.0695502907037735,True,True,208,False,False,False,False,,,False,3.7357701052037497,,False,True,,5,5,False,False
b6_zero,compound,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,844,propagated,defer,defer,1.0,0.4043506681919098,0.0,0.0,0.0,0.9811869263648987,0.0,0.7455055713653564,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999780654907227, 1.9039417793464963e-06, 0.0]","[-29.0870361328125, -45.904693603515625, -4.001432418823242]","[-28.7252254486084, -46.80870819091797, -4.039713382720947]","[625.2747192382812, 1667.6356201171875, 0.9081987142562866]","[-29.0870361328125, -45.904693603515625, -4.001432418823242]",pedestrian,0.049717504531145096,False,False,-1,False,False,False,False,,,False,19.269758860618378,,False,True,,0,0,False,False
b6_zero,compound,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,852,propagated,defer,defer,1.0,0.32594695687294006,0.0,0.0,0.0,0.9869439601898193,0.0,0.7130274176597595,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999760389328003, 2.996466719196178e-06, 0.0]","[-31.96722412109375, -50.25311279296875, -4.219167709350586]","[-31.210962295532227, -50.54401397705078, -4.2425761222839355]","[623.9934692382812, 1671.940185546875, 0.9562677145004272]","[-31.96722412109375, -50.25311279296875, -4.219167709350586]",pedestrian,0.04316915199160576,False,False,-1,False,False,False,False,,,False,22.64235550697027,,False,True,,0,0,False,False
b6_zero,compound,recovery_1_5,fcbccedd61424f1b85dcbf8f897f9754,de7593d76648450e947ba0c203dee1b0,1533151609.947025,13,5,856,propagated,defer,defer,4.0,0.3837340772151947,0.0,0.0,0.0,0.9995165467262268,0.0,0.6712875366210938,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.9999518394470215, 3.9543202985881976e-24, 0.0]","[-12.19171142578125, -39.68084716796875, -2.929018020629883]","[-12.084037780761719, -39.90399169921875, -2.8346383571624756]","[619.96142578125, 1650.388916015625, 1.519860863685608]","[-12.207059860229492, -39.89214324951172, -2.929018020629883]",pedestrian,0.1010931208729744,False,True,112,False,False,False,False,,,False,4.044378741313244,,False,True,,0,0,False,False
